date,open,high,low,volume,dividends,stock_splits,Mkt-RF,SMB,HML,RMW,CMA,RF,ads_index,SP500,BAMLH0A0HYM2,BAMLH0A0HYM2EY,CBBTCUSD,CBETHUSD,DAAA,DBAA,DCOILBRENTEU,DCOILWTICO,DEXJPUS,DEXUSEU,DEXUSUK,DHHNGSP,T10Y3M,T10YIE,USRECD,USRECDM,USRECDP,VIXCLS,close_lag1,close_lag3,close_lag5,open_lag1,open_lag3,open_lag5,high_lag1,high_lag3,high_lag5,low_lag1,low_lag3,low_lag5,close_ma5,close_ma10,close_vol5,close_vol10,close_SP500_product,close_SP500_ratio,close_VIXCLS_product,close_VIXCLS_ratio,SP500_VIXCLS_product,SP500_VIXCLS_ratio,RSI,MACD,MACD_signal,MA20,BB_upper,BB_lower,close
2015-01-28,-1.3273817294413464,-1.3325994972832627,-1.3393103239079618,-0.0034990771914579404,0.0,-0.02075689697621009,-1.2115934014568743,-0.2361533215856632,-0.8669628177449084,0.9635249442947353,-0.4604425478211261,-0.8263403318134118,-0.08938005581194386,-1.2932306751935807,0.7021385001714988,0.05329239388370252,-0.9082377944751184,-0.7854071029625321,-0.3936042072218658,-0.26368828475465594,-0.3769107268251971,-0.877562638402689,0.10559472114405861,0.21165290001793594,1.9709696129602052,-0.20416203661712604,0.8678052618327332,-0.8903199002251527,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,0.24446199523637024,-1.3324591654360038,-1.301069748439268,-1.3293456138118707,-1.3173665776758439,-1.3058910423611247,-1.342127870583852,-1.3217676184184222,-1.3020447449973669,-1.3327284950825102,-1.326200958560173,-1.302830377574658,-1.338033205449153,-1.3199708330736128,-1.3316376627211794,-0.46098174242894147,-0.6491489550406133,-1.0970825583369068,-1.9511696257761642,-0.9644382776677561,-1.4702175831281001,-0.6142686529099731,-1.4063127343930695,-0.11123841672735191,-0.1813240643588959,-0.24964252057668768,-1.3356261132789797,-1.3268733644614708,-1.3402331356592938,25.55821418762207
2015-01-29,-1.3444264782170705,-1.3472137736679504,-1.3519515587673343,2.5108928047772703,0.0,-0.02075689697621009,0.795217227771797,0.33183513404952675,0.04523873950665676,0.004625184028844944,-0.7356904634684747,-0.8263403318134118,-0.09379830715104237,-1.271115564012115,0.6767080112658848,0.05329239388370252,-0.9083034879968357,-0.7854071029625321,-0.36678015905418626,-0.26368828475465594,-0.3769107268251971,-0.8754155655272762,0.15264317284224369,0.14782986297741285,1.845631958553684,-0.2106492247751645,0.8976502463251663,-0.8645157810938581,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,0.02092271211526836,-1.3447984235621144,-1.3084390217567425,-1.305510524332773,-1.3263842160370207,-1.3010001881668083,-1.3249826807150333,-1.3316386172246157,-1.307490168737643,-1.3090593039997689,-1.3383323934098588,-1.308078099793839,-1.320458546930522,-1.3267573007895117,-1.3303363754631867,-0.4085722402426117,-0.6882301708212414,-1.0940721310340136,-1.9719647862503105,-1.0094255219942208,-1.412970322163699,-0.7138387883037937,-1.244000191339099,0.159193935655691,-0.20671943326114353,-0.24400351854683686,-1.3367807761052213,-1.3290735766527741,-1.340199379158357,25.598115921020508
2015-01-30,-1.3358336751113218,-1.308367644830764,-1.3310016368162814,4.960905637263236,0.0,-0.02075689697621009,-1.1438529582761598,-1.2376066512582349,0.0669578242031226,-0.3405787296668756,-0.9474196293510505,-0.8263403318134118,-0.09784433210689765,-1.3015368746263263,0.7529994779827284,0.060304630445042424,-0.908672859118944,-0.7854071029625321,-0.44725230355722473,-0.26368828475465594,-0.3769107268251971,-0.6784216292081526,0.08083237814501441,0.11404119630890086,1.8281668755626108,-0.2106492247751645,0.8180636210120112,-0.7871034236999744,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,0.31498331669719376,-1.3436715309965308,-1.330321553019762,-1.2989562803404462,-1.3434332844282721,-1.315235817366329,-1.3037909590123635,-1.3462572337348038,-1.3196345714601474,-1.2999065073862277,-1.3509771274170677,-1.324063808212286,-1.3007157429236627,-1.3279978634048253,-1.3265129657334542,-0.473541288752721,-0.6758011783969157,-1.084818283499077,-1.812174704266383,-0.9219783554264227,-1.4560972029244073,-0.5840948177448462,-1.4530293121254212,0.8965616031498785,-0.15646175012985136,-0.22870281147257776,-1.3362147650750422,-1.3269564505422469,-1.3413918823104631,26.811111450195312
2015-02-02,-1.3142530502062908,-1.317553727801405,-1.3259565221598038,2.299012388758052,0.0,-0.02075689697621009,1.0153736681091199,-0.5500416786472155,1.0986143472852496,0.06215916964479837,0.28060953276788925,-0.8263403318134118,-0.10777608371789711,-1.2715789503124075,0.6597543519954747,-0.009817735168352272,-0.9081299579394694,-0.7854071029625321,-0.44725230355722473,-0.26368828475465594,-0.3769107268251971,-0.6000534692555858,0.07175285237869816,0.2022671592766796,1.829194233385615,-0.2106492247751645,0.8180636210120112,-0.7871034236999744,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,0.1100723071695171,-1.3094144818036066,-1.3426647436636099,-1.3063280597464957,-1.334838303666155,-1.324256323079898,-1.298898367775562,-1.3073995684335518,-1.3295087700653907,-1.305353586905172,-1.3300214064380809,-1.3361991367069823,-1.3059652731193765,-1.3292722601341234,-1.3233712448600428,-0.5254702477654704,-0.7088294214661476,-1.0840023704011719,-1.874879909837208,-0.9715342830657461,-1.4121455908618672,-0.6692313238901779,-1.3059415031272883,0.592472750155772,-0.13349063650568574,-0.21153072210958612,-1.3353133877002137,-1.3247472759006105,-1.3419748515476158,26.544273376464844
2015-02-03,-1.3204229524414781,-1.316231507744316,-1.3187024385519968,0.6507690206261295,0.0,-0.02075689697621009,1.227062553048853,0.37667632791546274,0.5447776875253709,0.06215916964479837,0.8311053640625864,-0.8263403318134118,-0.11037177753124856,-1.23777491970606,0.5326019074674022,-0.058903391097727874,-0.9087032268789831,-0.7854071029625321,-0.2728959904673084,-0.26368828475465594,-0.3769107268251971,-0.396618314310224,0.08413402387822085,0.43691067780801296,1.9339847313320508,-0.34688017609396926,0.9274952308175994,-0.6580828280435009,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.16935179673186052,-1.3169504411690534,-1.3415374919577152,-1.3282180326607094,-1.3132522096278647,-1.3413108125897482,-1.3131390529206783,-1.316588379473096,-1.3441321253701155,-1.317501682350947,-1.324974895272304,-1.3488479291051474,-1.3219564890293538,-1.3258578610863234,-1.320074270863545,-0.4896562756085023,-0.7626632156655189,-1.0793056454778664,-1.9079224174492035,-1.0299602786509368,-1.3275003666726002,-0.7930718281226993,-1.0690589866932314,0.527189747232614,-0.11346702346587147,-0.1934943072516374,-1.33342715324327,-1.3220005238122967,-1.3410704371005517,26.599138259887695
2015-02-04,-1.3159152647225274,-1.3172057993878814,-1.3212392622902724,-0.11560942918404454,0.0,-0.02075689697621009,-0.33096764010758406,-0.11657680460983372,-0.2371093615473991,0.599143035393697,-0.14284879899726238,-0.8263403318134118,-0.11261370791747868,-1.2476450479022931,0.48174092965617266,-0.08695233734308563,-0.9087943301591004,-0.7854071029625321,-0.2594839663834683,-0.26368828475465594,-0.3769107268251971,-0.6429949267638414,0.09238813821123519,0.3543161592849814,2.0161733571723928,-0.3079570471457393,0.9573402153100327,-0.6322787089122063,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.0362926996359665,-1.315400963891376,-1.3072695250538393,-1.3405654208865596,-1.31942367548865,-1.3327130988683282,-1.3221627623694312,-1.3152657667451122,-1.3052618639047928,-1.3273788833832179,-1.3177188037031513,-1.327885482282149,-1.334095998459743,-1.3220036401208477,-1.3192683741114621,-0.6162981502779743,-0.7764280730719584,-1.0843874034054792,-1.9330349955671955,-1.0086161523084483,-1.3793407195516922,-0.7303296181051182,-1.1837673511670437,0.3341211425307724,-0.12003513116422761,-0.18047524103871895,-1.331944910894106,-1.3209757017767654,-1.339076161225432,26.240026473999023
2015-02-05,-1.323254392879291,-1.3256403363641627,-1.3203699262107598,-0.15751984114389,0.0,-0.02075689697621009,0.8968278925428692,0.6457234911110791,-0.07421622632390534,-1.0693425474689522,-0.41809671464461096,-0.8263403318134118,-0.11450319365916761,-1.2233056824794226,0.4308799518449438,-0.1220135201497833,-0.909435771621151,-0.7854071029625321,-0.21924789413194942,-0.26368828475465594,-0.3769107268251971,-0.5340309783366427,0.07753073241180913,0.38059623336049164,2.102471414304754,-0.3533673642520075,0.967288543474177,-0.6580828280435009,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.2332201633378892,-1.3255428892481134,-1.3148078861271981,-1.3394377858331488,-1.3149148453956978,-1.3111201410663895,-1.3392233089751713,-1.3162403477323232,-1.3144536536042892,-1.342006685181168,-1.3202563296450798,-1.3228373514132403,-1.346749148695245,-1.3173233190453402,-1.3203226704631907,-0.8801567694772039,-0.7920224126053242,-1.0794366554345183,-1.9414358616726781,-1.0466842996248906,-1.3107171894501024,-0.8186992626883242,-1.0008969147559013,0.27023006971852187,-0.11568621286265475,-0.16912634618928102,-1.3303232876827897,-1.319487367287442,-1.3373100594064107,26.42606544494629
2015-02-06,-1.3189156813893097,-1.3123761404312495,-1.3160801324094331,0.4107154943450147,0.0,-0.02075689697621009,-0.2039543091437441,0.15247035858578256,0.38188455230187723,-0.37893472007751117,-0.24871338193855028,-0.8263403318134118,-0.11604056445196044,-1.2314728660220804,0.2528665295056418,-0.1640869395178196,-0.9090366524892084,-0.7854071029625321,-0.13877574962891095,-0.26368828475465594,-0.3769107268251971,-0.47069232851196535,0.22280314467286913,0.18912712223892655,2.0552129544465556,-0.3533673642520075,1.0866684814439094,-0.6322787089122063,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.17467416061569616,-1.320288833461216,-1.313257915031593,-1.3051581653297066,-1.3222558334925731,-1.3172935692777028,-1.3306225416779516,-1.3246773895845252,-1.3131306121360096,-1.303124604516307,-1.3193867529296248,-1.3155789309650154,-1.3257794797651423,-1.318358062858278,-1.3214616449393102,-0.933801712289564,-0.8294462484134478,-1.0782246618308333,-1.91210246853155,-1.0305614916573198,-1.324879458291185,-0.7926724079860852,-1.05930477756169,0.3822846053241137,-0.10190622860473633,-0.1570888922807266,-1.3279771680801096,-1.3181455578015009,-1.3338361146179794,26.62806510925293
2015-02-09,-1.3188453332607084,-1.3212004096470407,-1.3176478683561912,-0.3241137286842757,0.0,-0.02075689697621009,-0.4241107494810667,-0.5052004847812794,0.142974620640753,-0.0912647919977441,-0.058157132644232064,-0.8263403318134118,-0.11898903260549806,-1.241586272025967,0.2698201887760512,-0.15006246639514104,-0.9091668000322332,-0.7854071029625321,-0.13877574962891095,-0.26368828475465594,-0.3769107268251971,-0.3993021554044898,0.1848342187410015,0.1628470481634163,2.0243922197564284,-0.3793161168841608,1.1065651377721981,-0.6322787089122063,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.007019698274869496,-1.3145840206480852,-1.3234030726167958,-1.3126990899937676,-1.3179160224518875,-1.3127833055050848,-1.3090219148914979,-1.311409254470944,-1.3141055090449807,-1.3123191891441748,-1.3150957716950398,-1.3181172713386535,-1.3207296096841026,-1.3191813596319062,-1.322511709813601,-0.9334533299328739,-0.8511005551088251,-1.08194192579728,-1.9238261231974294,-0.9993232361395092,-1.3835689672973854,-0.7122360919807631,-1.200993456929202,0.22807328800640317,-0.1059627946914346,-0.1483298077773148,-1.325697558432849,-1.318816406998138,-1.3282248678793303,26.398632049560547
2015-02-10,-1.3173098541790662,-1.311290540408574,-1.3153390930279942,0.6721898978500505,0.0,-0.02075689697621009,0.8544901155549226,-0.5201475494032581,-0.769226936610812,0.15804914567138742,-0.7992092132332475,-0.8263403318134118,-0.12000944062687782,-1.2162737953724818,0.227436040600027,-0.15707470295648032,-0.9091810542869453,-0.7854071029625321,0.022168539377165945,-0.26368828475465594,-0.3769107268251971,-0.5565752435284766,0.23600972760569255,0.1628470481634163,2.0603497435615763,-0.34688017609396926,1.15630677859292,-0.6580828280435009,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.18265770644144963,-1.3210635990334334,-1.3181473423639487,-1.3111485917953278,-1.317845656495105,-1.3201266278272792,-1.3151975356660437,-1.3202361443047417,-1.3225452858624107,-1.3109957453814283,-1.3166639415978083,-1.3172474155281795,-1.3134686885216085,-1.317247219244032,-1.3198343342187748,-0.8210509053918731,-0.8240514711048933,-1.0729441618270312,-1.8978186609144052,-1.0265103849276267,-1.3130681103205724,-0.7892690544989498,-1.0398155844230934,0.23781219429674674,-0.07908517874648961,-0.1355523540923185,-1.322983534501471,-1.3172559555565269,-1.3242154756739704,26.941287994384766
2015-02-11,-1.3066322344010421,-1.3099682720254011,-1.3056052312182376,0.14109184407000888,0.0,-0.02075689697621009,-0.00920053499918944,-0.2212062569636845,-0.3565643273779612,0.11969315526075179,-0.14284879899726238,-0.8263403318134118,-0.1211228228201571,-1.2163433033175255,0.2359128702352317,-0.15707470295648032,-0.9092467478086627,-0.7854071029625321,0.008756515293325905,-0.26368828475465594,-0.3769107268251971,-0.6242080391039798,0.3235033395356498,0.1328126777914052,2.039802587101493,-0.22362360109124116,1.1463584504287758,-0.7096910663060904,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.21858366265734094,-1.3057380756085264,-1.312440711428744,-1.3212971994715257,-1.3163097882801662,-1.3157854368501767,-1.310685670021957,-1.3103233320484302,-1.3092728497285415,-1.3119709387252743,-1.314354527190733,-1.3129550570815927,-1.3160079034193992,-1.3138920568508627,-1.3162254560773075,-0.8501528806119474,-0.890245323169167,-1.0741326699212435,-1.9084828437532904,-1.036215280678545,-1.3037660877019641,-0.8078061223665296,-1.0081845236968876,-0.28072796862829236,-0.06606870557962077,-0.1225359665025856,-1.3207145336547639,-1.316260285674788,-1.3205137416790338,26.833555221557617
2015-02-12,-1.3067308582512174,-1.301074460381252,-1.3041800525024654,0.7397122282298015,0.0,-0.02075689697621009,0.8121523385669758,0.27204687556161206,-0.05249714162743949,-0.32140073446155776,-0.6086529639389291,-0.8263403318134118,-0.12233016827227101,-1.1932319115904308,0.21895921096482235,-0.1710991760791589,-0.9090360327390036,-0.7854071029625321,0.022168539377165945,-0.26368828475465594,-0.3769107268251971,-0.49699397123577177,0.18648504160760415,0.3392989740989779,2.191851544906125,-0.22362360109124116,1.126461794100487,-0.7612993045686798,-0.13897909469438915,-0.137360563948689,-0.13572417850765922,-0.43413939995268935,-1.3087806316688446,-1.318922354853714,-1.3160396818883722,-1.3056294624949845,-1.3157150485190223,-1.318031600408581,-1.3090006709800106,-1.318102600901324,-1.3204132818080832,-1.3046179710064258,-1.314523730296376,-1.3151377479210176,-1.3093301551743017,-1.3115989777768409,-0.7742070334872294,-0.9639805469162913,-1.0668803101876692,-1.894586161326694,-1.0760336572822666,-1.2068697060894715,-0.9086843749411205,-0.7730630077113858,-0.1792975285582344,-0.03458686983148607,-0.10536421939802831,-1.3177429737170971,-1.3144182672769391,-1.3162750453671619,27.23306655883789
